Variables=X,Y,u,v,M
Zone   N=1141,E=2160,F=FEPOINT,ET=TRIANGLE
0.266689   0   1.86217e-33   -2.451e-31     2.45107e-31
0.0941255   0.305882   1.12826   0.326633     1.17459
0.117657   0.282353   1.2432   0.491887     1.33697
0.155569   0.195556   1.54885   0.971349     1.82824
0.16043   0.225   1.62005   0.931826     1.86892
0.144457   0.242407   1.50327   0.816431     1.71067
0.0963044   0.337037   1.10624   0.255504     1.13536
0.0912357   0.368421   1.07989   0.180522     1.09488
0.0952461   0.404762   1.07519   0.125415     1.08248
0.0714346   0.428571   1.03864   0.0678654     1.04085
0.0444482   0.452381   1.015   0.0268799     1.01536
0.0992097   0.440476   1.0743   0.0748338     1.07691
0.0238115   0.47619   1.00321   0.00556942     1.00323
0.0238056   0.52381   1.00391   -0.00996847     1.00396
0.0233295   0.556667   1.00307   -0.0221475     1.00331
0   0.666667   1   -4.0527e-33     1
0.0245573   0.589474   1.0043   -0.0359074     1.00494
0.0235255   0.623529   1.00421   -0.0499839     1.00545
0.0229129   0.65625   1.00491   -0.0645921     1.00698
0.253867   0.0512821   0.00967462   0.00207064     0.00989372
0.230789   0.0692308   0.0102986   0.00482678     0.0113736
0.183349   0.183333   1.2369   0.730231     1.43637
0.200017   0.146667   0.250379   0.138635     0.286198
0.222241   0.122222   0.0120097   0.0104763     0.0159369
0.238115   0.0952381   0.0105752   0.00541121     0.0118793
0.300025   0   1.67431e-33   -2.34626e-31     2.34632e-31
0.276946   0.025641   0.0105748   0.00070068     0.010598
0.144457   0.288889   1.35193   0.563521     1.46467
0.12038   0.312963   1.2   0.388841     1.26143
0.155569   0.264815   1.4864   0.728942     1.65552
0.188251   0.211765   1.60566   0.911282     1.84624
0.180424   0.255214   1.6606   0.845193     1.86331
0.119058   0.380952   1.1297   0.204739     1.14811
0.133345   0.357143   1.18254   0.288288     1.21718
0.12203   0.41369   1.11953   0.141816     1.12848
0.0714301   0.464286   1.03645   0.0280275     1.03683
0.103173   0.47619   1.07672   0.0242097     1.07699
0.125002   0.446429   1.11565   0.081625     1.11864
0.0465568   0.515873   1.01545   -0.0165398     1.01558
0.0476112   0.547619   1.01661   -0.0383269     1.01733
0.046659   0.58   1.01798   -0.061341     1.01983
0   0.7   1   -4.99858e-33     1
0   0.733333   1   -6.12631e-33     1
0   0.766667   1   -7.57504e-33     1
0.0238056   0.690476   1.00686   -0.0910093     1.01097
0.0491147   0.612281   1.02226   -0.093094     1.02649
0.0481402   0.644444   1.02642   -0.123513     1.03382
0.0499917   0.679167   1.03601   -0.173665     1.05046
0.285738   0.047619   0.00866917   0.00119667     0.00875138
0.266689   0.0733333   0.00855138   0.00252174     0.00891545
0.333361   0   1.4934e-33   -2.25062e-31     2.25067e-31
0.211782   0.188235   0.986984   0.523868     1.1174
0.229186   0.15   0.0835036   0.0451751     0.0949402
0.252104   0.125   0.0101939   0.00649059     0.0120848
0.275023   0.1   0.00795398   0.00292016     0.00847308
0.311137   0.0244444   0.00931736   0.000383989     0.00932527
0.228089   0.221053   1.51377   0.741135     1.68546
0.155569   0.333333   1.28625   0.408261     1.34949
0.163347   0.303333   1.39258   0.555405     1.49925
0.186682   0.28   1.60976   0.739323     1.77142
0.20528   0.245614   1.73547   0.87683     1.9444
0.150801   0.390873   1.19761   0.227514     1.21903
0.169057   0.367063   1.27516   0.320891     1.31491
0.164354   0.426918   1.2059   0.151762     1.21541
0.0809497   0.495238   1.04766   -0.00152005     1.04766
0.105948   0.503571   1.08114   -0.0164653     1.08126
0.127974   0.479167   1.11661   0.0242707     1.11688
0.156745   0.456349   1.17702   0.0785013     1.17963
0.0714212   0.535714   1.03675   -0.0444983     1.0377
0   0.8   1   -9.41452e-33     1
0   0.833333   1   -1.19534e-32     1
0   0.866667   1   -1.49302e-32     1
0   0.933333   1   -2.09734e-32     1
0   0.9   1   -1.93214e-32     1
0.0714168   0.571429   1.04057   -0.0829539     1.04387
0.0714168   0.6   1.04498   -0.118479     1.05168
0.0230731   0.723077   1.00878   -0.115417     1.01536
0.0233295   0.79   1.02051   -0.218805     1.04371
0.0242384   0.757576   1.01356   -0.165166     1.02693
0.0476112   0.714286   1.04493   -0.221158     1.06808
0.0736721   0.635088   1.05777   -0.171543     1.07159
0.0722103   0.666667   1.06753   -0.223818     1.09074
0.0687387   0.702083   1.08205   -0.285757     1.11915
0.297942   0.06875   0.00797261   0.00122695     0.00806647
0.244465   0.168519   0.229215   0.117324     0.257496
0.244465   0.238095   1.63117   0.747219     1.79417
0.343779   0.0229167   0.0089865   0.000151214     0.00898777
0.366697   0   1.45486e-33   -2.15968e-31     2.15973e-31
0.250898   0.196491   0.760936   0.359254     0.841479
0.266689   0.144444   0.0120242   0.00771351     0.0142857
0.288913   0.12037   0.00868301   0.0028902     0.00915139
0.305908   0.0941176   0.00721388   0.00106874     0.00729262
0.329439   0.0705882   0.00770898   0.000556326     0.00772903
0.266689   0.214286   1.03182   0.460454     1.1299
0   1   -2.14349e-31   2.18815e-31     3.0631e-31
0.238115   0.261905   1.7965   0.814888     1.97267
0.182022   0.341878   1.36879   0.433861     1.4359
0.190492   0.309524   1.5064   0.597625     1.62062
0.214304   0.285714   1.70993   0.75024     1.86728
0.182545   0.400794   1.27521   0.237934     1.29722
0.19551   0.375608   1.35096   0.332766     1.39134
0.193452   0.436012   1.2766   0.14822     1.28518
0.0952303   0.531746   1.06722   -0.0526643     1.06851
0.130946   0.511905   1.12261   -0.0350936     1.12316
0.159717   0.489087   1.17947   0.00790347     1.17949
0.188489   0.46627   1.25048   0.0665638     1.25225
0.0952263   0.563492   1.07085   -0.0997661     1.07549
0.0249959   0.825   1.03496   -0.342571     1.09018
0.0238056   0.857143   1.04949   -0.47237     1.1509
0.0222186   0.888889   1.05859   -0.613461     1.22349
0   0.966667   1   -1.51731e-32     1
0.0222186   0.955556   0.869087   -0.477413     0.991582
0.0249959   0.925   1.00108   -0.775077     1.26606
0.0952224   0.595238   1.07891   -0.148268     1.08905
0.0952224   0.622222   1.09014   -0.195887     1.1076
0.0484768   0.809091   1.15027   -0.575392     1.28615
0.0461462   0.746154   1.0588   -0.287305     1.09709
0.0484768   0.781818   1.1026   -0.422983     1.18095
0.0714168   0.738095   1.12983   -0.41492     1.20361
0.0982294   0.657895   1.11895   -0.279433     1.15331
0.0941021   0.694118   1.14864   -0.367914     1.20612
0.0999835   0.725   1.22755   -0.514527     1.33102
0.273707   0.17193   0.0994019   0.0474258     0.110136
0.26877   0.24256   1.57261   0.672837     1.7105
0.355585   0.0481481   0.00778266   0.000172851     0.00778458
0.377809   0.0240741   0.00900904   3.65651e-05     0.00900911
0.400034   0   1.4603e-33   -2.07016e-31     2.07021e-31
0.319325   0.122807   0.00742071   0.00125654     0.00752634
0.288913   0.190476   0.260922   0.112528     0.284153
0.303359   0.163333   0.0113982   0.00229875     0.0116276
0.342134   0.0982456   0.00741638   0.000282269     0.00742175
0.364943   0.0736842   0.00776753   0.000109749     0.00776831
0.270851   0.270833   1.82724   0.757143     1.9779
0.30002   0.226531   0.990809   0.412847     1.07338
0.0333278   1   8.45977e-33   4.25109e-31     4.25193e-31
0.208476   0.350423   1.45698   0.44767     1.5242
0.222361   0.378201   1.43851   0.354454     1.48154
0.242872   0.300476   1.78651   0.720272     1.92624
0.221441   0.325238   1.59565   0.58086     1.69808
0.214288   0.410714   1.35797   0.235611     1.37826
0.21726   0.443452   1.33793   0.140029     1.34524
0.21084   0.485979   1.30564   0.0183592     1.30577
0.133918   0.544643   1.1331   -0.0980429     1.13733
0.157133   0.528571   1.17832   -0.0777657     1.18088
0.185904   0.505754   1.24108   -0.0320472     1.24149
0.119032   0.585034   1.11792   -0.163233     1.12978
0.0499917   0.85   1.25088   -0.906863     1.54503
0.0476112   0.880952   1.21197   -1.10466     1.63987
0.0444371   0.911111   1.00607   -1.06409     1.4644
0.0444371   0.977778   0.281907   -0.158564     0.323441
0.0499917   0.95   0.453961   -0.481176     0.661522
0.0666557   0.933333   0.38911   -0.450681     0.595416
0.119028   0.619048   1.13789   -0.234435     1.16179
0.119028   0.644444   1.15912   -0.297208     1.19662
0.0699884   0.836667   1.38603   -1.04772     1.73747
0.0727153   0.806061   1.31016   -0.826293     1.54896
0.0692193   0.769231   1.17759   -0.538503     1.29487
0.0952224   0.761905   1.32121   -0.692773     1.49182
0.120351   0.687037   1.22748   -0.435294     1.30238
0.120351   0.711111   1.28671   -0.541623     1.39606
0.114564   0.747917   1.39148   -0.71576     1.56478
0.293619   0.250914   1.54299   0.626773     1.66543
0.333361   0.142857   0.00810588   0.000682522     0.00813457
0.387752   0.0491228   0.00782953   1.1731e-05     0.00782954
0.410561   0.0245614   0.00902885   -1.86706e-05     0.00902886
0.43337   0   1.4527e-33   -1.98053e-31     1.98058e-31
0.355585   0.119048   0.0073118   -0.000183147     0.0073141
0.333361   0.166667   0.00911137   0.00104286     0.00917085
0.316691   0.196599   0.148425   0.0555289     0.158472
0.400034   0.0714286   0.007905   -0.000121365     0.00790593
0.377809   0.0952381   0.00755857   -0.000121736     0.00755955
0.318469   0.259269   1.54104   0.593423     1.65135
0.303586   0.279762   1.84261   0.704764     1.97279
0.27779   0.311111   1.88718   0.691585     2.00991
0.333351   0.238776   0.97624   0.376426     1.0463
0.0666557   1   1.04887e-32   3.94325e-31     3.94464e-31
0.249211   0.380794   1.5356   0.376086     1.58098
0.25239   0.340952   1.67819   0.550809     1.76627
0.246032   0.420635   1.4497   0.227658     1.46747
0.206313   0.526711   1.29992   -0.0910062     1.3031
0.249202   0.455556   1.4287   0.115781     1.43338
0.233191   0.505688   1.37024   -0.0378614     1.37076
0.241196   0.480622   1.39404   0.0366801     1.39452
0.156731   0.569444   1.19347   -0.170574     1.2056
0.18332   0.545238   1.24659   -0.130714     1.25343
0.145814   0.607993   1.1942   -0.252789     1.22066
0.179544   0.594246   1.27588   -0.261072     1.30232
0.0777649   0.866667   1.34844   -1.2492     1.83815
0.0749876   0.895833   0.840653   -0.902041     1.23304
0.0799868   0.96   0.107598   -0.0485931     0.118062
0.0952224   0.928571   0.128422   -0.133824     0.185475
0.142834   0.642857   1.22819   -0.34816     1.27658
0.139977   0.673333   1.27371   -0.445843     1.34949
0.0969537   0.851515   1.44392   -1.18491     1.86786
0.0999835   0.822222   1.57197   -1.14319     1.9437
0.102547   0.792308   1.5053   -0.978973     1.79564
0.122202   0.777778   1.57822   -0.963711     1.84919
0.144421   0.711111   1.41013   -0.64264     1.54966
0.141153   0.741176   1.5269   -0.805087     1.72615
0.347243   0.213832   0.270192   0.103267     0.289254
0.357173   0.142857   0.00923458   0.000188001     0.00923649
0.283341   0.346667   1.79285   0.552335     1.87601
0.422258   0.047619   0.00792187   -7.90734e-05     0.00792227
0.44337   0.0233333   0.00898663   -3.60622e-05     0.0089867
0.466706   0   1.4459e-33   -1.89071e-31     1.89077e-31
0.380984   0.119048   0.00748409   -0.000402174     0.00749489
0.361135   0.188889   0.0120759   -7.88227e-06     0.0120759
0.428607   0.0714286   0.00804475   -0.000198097     0.00804719
0.404796   0.0952381   0.00785853   -0.000245773     0.00786237
0.300009   0.33   1.91197   0.626766     2.01208
0.336324   0.27619   1.74301   0.636101     1.85545
0.325407   0.307937   1.97383   0.672308     2.08519
0.366681   0.25102   0.990266   0.358254     1.05308
0.0999835   1   9.85892e-33   3.54923e-31     3.5506e-31
0.27963   0.402593   1.60725   0.317158     1.63824
0.281486   0.37463   1.69185   0.43159     1.74603
0.277775   0.430556   1.54717   0.209807     1.56133
0.226721   0.547669   1.36902   -0.162256     1.3786
0.255542   0.525397   1.44546   -0.102233     1.44907
0.280549   0.461111   1.5268   0.106021     1.53048
0.271418   0.496429   1.4872   -0.0117813     1.48725
0.1979   0.56994   1.29972   -0.20623     1.31598
0.172596   0.630952   1.30757   -0.368575     1.35852
0.202358   0.619048   1.39096   -0.374546     1.4405
0.103687   0.888889   0.446791   -0.426242     0.617499
0.111093   0.955556   0.052113   -0.0212144     0.0562656
0.124979   0.925   0.03144   -0.0336726     0.0460686
0.121192   0.872727   0.556446   -0.457188     0.720176
0.166639   0.666667   1.36821   -0.494714     1.4549
0.163306   0.696667   1.45958   -0.630823     1.59007
0.124979   0.844444   1.22465   -0.852847     1.49235
0.128184   0.815385   1.62752   -1.08717     1.95723
0.149975   0.770833   1.69593   -0.998032     1.9678
0.146642   0.8   1.6632   -1.03204     1.95738
0.168491   0.755556   1.73868   -0.957008     1.98466
0.171901   0.726316   1.6419   -0.82255     1.83642
0.377796   0.22551   0.226468   0.0848672     0.241848
0.385742   0.154286   0.00858181   -0.000644484     0.00860597
0.31429   0.359048   1.88265   0.520798     1.95336
0.47623   0.0238095   0.00930429   6.99525e-06     0.00930429
0.452419   0.047619   0.0079744   -6.80024e-05     0.00797469
0.500042   0   1.87537e-33   -1.79911e-31     1.79921e-31
0.410744   0.130952   0.0079492   -0.000795457     0.0079889
0.38891   0.2   0.0182754   0.00113015     0.0183103
0.456382   0.090873   0.00816486   -0.000245529     0.00816855
0.436539   0.107937   0.00802347   -0.000337013     0.00803055
0.36906   0.280952   1.65406   0.566221     1.74829
0.341276   0.336508   2.03526   0.605262     2.12335
0.369056   0.314286   2.03567   0.63248     2.13167
0.400012   0.263265   1.04444   0.372511     1.10888
0.133311   1   6.55236e-33   3.19714e-31     3.19781e-31
0.142834   0.97619   0.0286903   -0.00360588     0.028916
0.311905   0.399762   1.73927   0.347077     1.77356
0.309519   0.440476   1.64908   0.186853     1.65963
0.235695   0.578571   1.43841   -0.269412     1.46342
0.265061   0.562302   1.51364   -0.231605     1.53125
0.286097   0.522222   1.54593   -0.099983     1.54916
0.313661   0.500265   1.633   -0.0261139     1.63321
0.30505   0.47619   1.60413   0.0584389     1.60519
0.296113   0.547619   1.60722   -0.192607     1.61872
0.23212   0.607143   1.47685   -0.369076     1.52227
0.196943   0.651515   1.45661   -0.499261     1.53979
0.227247   0.636364   1.54112   -0.482817     1.61498
0.139977   0.906667   0.0229426   -0.034402     0.0413505
0.149975   0.95   0.0268698   -0.0158586     0.0312007
0.145431   0.878788   0.132043   -0.119329     0.177974
0.193694   0.681313   1.55402   -0.633     1.678
0.190445   0.711111   1.67223   -0.788777     1.84892
0.161512   0.861538   0.2946   -0.185912     0.348357
0.166639   0.833333   0.925838   -0.536153     1.06988
0.174971   0.79375   1.58456   -0.887212     1.81603
0.183303   0.816667   1.0742   -0.596917     1.22891
0.192561   0.777778   1.62533   -0.88346     1.84992
0.196459   0.749123   1.78817   -0.924581     2.01306
0.21425   0.733333   1.82239   -0.896061     2.03077
0.416683   0.233333   0.155715   0.0457618     0.1623
0.476227   0.0488095   0.00810441   7.63431e-06     0.00810441
0.414309   0.179048   0.0110364   0.000111324     0.011037
0.357146   0.359524   2.04575   0.528446     2.1129
0.345238   0.388095   1.91668   0.410306     1.96011
0.500038   0.0333333   0.00896197   -4.73484e-05     0.0089621
0.476224   0.0738095   0.0082432   -0.000197704     0.00824557
0.533378   0   1.45708e-33   -1.70694e-31     1.707e-31
0.523849   0.0235656   0.00930543   -5.32417e-05     0.00930558
0.440503   0.142857   0.00841685   -0.000732968     0.00844871
0.433352   0.206667   0.00650064   -0.00226851     0.00688509
0.476219   0.112698   0.00828796   -0.000288183     0.00829297
0.401793   0.306548   1.97284   0.59934     2.06187
0.383602   0.338624   2.14704   0.583119     2.22482
0.444457   0.255556   0.274227   0.0909269     0.288909
0.434532   0.290476   1.55057   0.461094     1.61768
0.166639   1   3.74881e-33   2.92884e-31     2.92908e-31
0.186636   0.953333   0.0150816   -0.00812736     0.0171321
0.174971   0.975   0.019011   -0.00310926     0.0192635
0.34325   0.419246   1.82062   0.282322     1.84238
0.341262   0.450397   1.75577   0.158475     1.76291
0.261882   0.595238   1.56659   -0.35228     1.60571
0.291644   0.583333   1.65635   -0.327849     1.68848
0.322272   0.524339   1.67624   -0.113946     1.68011
0.344564   0.486772   1.74166   0.0241007     1.74183
0.323641   0.553571   1.72042   -0.224118     1.73495
0.25755   0.621212   1.62281   -0.457614     1.6861
0.24055   0.663925   1.71162   -0.639442     1.82716
0.169669   0.915152   0.01594   -0.0153178     0.022107
0.184585   0.884615   0.0103464   -0.021159     0.0235532
0.2274   0.698629   1.80158   -0.789427     1.96695
0.190445   0.857143   0.103555   -0.0588609     0.119114
0.206216   0.839583   0.259499   -0.140615     0.295148
0.216631   0.8   1.06457   -0.554914     1.20051
0.238056   0.738095   1.8121   -0.858431     2.00514
0.233295   0.766667   1.56865   -0.77964     1.75172
0.500034   0.0666667   0.00819794   -0.000138615     0.00819911
0.442879   0.177143   0.0103353   0.000368251     0.0103419
0.434529   0.315476   1.98854   0.531851     2.05843
0.404763   0.361905   2.2122   0.5172     2.27185
0.376187   0.40381   1.99907   0.354921     2.03034
0.523845   0.0568989   0.00822372   -0.000123569     0.00822465
0.500029   0.1   0.00836461   -0.000175563     0.00836645
0.566714   0   1.47018e-33   -1.61577e-31     1.61584e-31
0.556709   0.0230951   0.00916121   2.88904e-06     0.00916121
0.547657   0.0471311   0.00814892   -5.02345e-05     0.00814907
0.476215   0.14881   0.00827081   -0.0005847     0.00829146
0.470259   0.179762   0.0114038   0.000344543     0.011409
0.471445   0.215238   0.000423398   -0.000151094     0.00044955
0.500025   0.133333   0.00845582   -0.000324239     0.00846203
0.472234   0.25   0.119866   0.0368488     0.125402
0.434526   0.340476   2.22723   0.543181     2.29251
0.472231   0.277778   0.900897   0.24016     0.932358
0.467265   0.324405   2.11023   0.498531     2.16832
0.199967   1   3.85434e-33   2.73202e-31     2.73229e-31
0.193907   0.927273   0.0119457   -0.00865134     0.0147494
0.218146   0.957576   0.0150448   -0.00333936     0.015411
0.373006   0.460317   1.86699   0.126344     1.87126
0.375647   0.489418   1.86047   0.0151618     1.86054
0.387439   0.430736   1.97093   0.247244     1.98638
0.287852   0.618182   1.75244   -0.476989     1.8162
0.318158   0.590909   1.79121   -0.376453     1.83034
0.358448   0.526455   1.81397   -0.126088     1.81835
0.351169   0.559524   1.84295   -0.255442     1.86057
0.348459   0.593939   1.93575   -0.402533     1.97716
0.272878   0.651443   1.82373   -0.623245     1.92729
0.263955   0.686436   1.91519   -0.761576     2.06106
0.303992   0.645058   1.93084   -0.608521     2.02446
0.207658   0.907692   0.0113286   -0.00789378     0.0138076
0.21425   0.880952   0.0106104   -0.0110944     0.0153514
0.267158   0.719048   1.892   -0.817608     2.06111
0.229129   0.8625   0.00392244   -0.00256201     0.00468503
0.240701   0.822222   0.219552   -0.100823     0.241595
0.256624   0.79   0.758035   -0.36524     0.841437
0.261862   0.761905   1.44023   -0.668252     1.58771
0.407139   0.39619   2.14752   0.391099     2.18284
0.441797   0.369312   2.3141   0.477682     2.36288
0.411357   0.422121   2.0933   0.285616     2.1127
0.60005   0   1.47376e-33   -1.52444e-31     1.52451e-31
0.523838   0.112454   0.00843872   -0.000178636     0.00844061
0.547651   0.0915756   0.00844022   -4.31002e-05     0.00844033
0.589519   0.0243106   0.00921822   4.12404e-05     0.00921831
0.577818   0.0471311   0.0081652   6.95222e-05     0.00816549
0.571464   0.0706967   0.00839219   6.42147e-05     0.00839244
0.500021   0.166667   0.0083731   -0.000210179     0.00837574
0.500017   0.2   0.0114352   0.000254238     0.0114381
0.500013   0.233333   0.011181   0.000198539     0.0111828
0.523834   0.148566   0.00855981   -0.000379688     0.00856823
0.500009   0.266667   0.268271   0.0704435     0.277365
0.467261   0.353571   2.34682   0.506493     2.40085
0.500005   0.3   1.36413   0.322858     1.40182
0.5   0.333333   2.16151   0.462192     2.21037
0.233295   1   3.40971e-33   2.57632e-31     2.57655e-31
0.224963   0.933333   0.00964863   -0.00440428     0.0106063
0.249959   0.955556   0.0121998   -0.00144956     0.0122856
0.415574   0.448052   2.05299   0.18159     2.061
0.39284   0.508929   1.93058   -0.0587315     1.93147
0.404749   0.470238   1.97923   0.0914012     1.98134
0.333305   0.616667   1.95502   -0.498838     2.01765
0.378762   0.581818   2.02503   -0.354698     2.05586
0.380931   0.547619   1.93779   -0.212171     1.94937
0.366012   0.618398   2.09981   -0.509899     2.16084
0.298306   0.680664   1.99138   -0.73211     2.12169
0.303533   0.711905   1.88835   -0.74809     2.03114
0.332258   0.657207   2.07433   -0.66493     2.1783
0.244404   0.888889   0.00906905   -0.00448722     0.0101184
0.291624   0.745833   1.49973   -0.646967     1.63333
0.258781   0.858824   0.00391235   -0.00229404     0.00453531
0.264771   0.831481   0.024741   -0.0089308     0.0263036
0.279954   0.813333   0.116526   -0.0540769     0.128462
0.285667   0.785714   0.570708   -0.265864     0.629596
0.442851   0.40381   2.26288   0.359187     2.29121
0.470895   0.384656   2.39703   0.424244     2.43429
0.438085   0.435238   2.1668   0.234796     2.17949
0.633386   0   1.42687e-33   -1.43447e-31     1.43454e-31
0.62227   0.0238292   0.00905654   7.61067e-05     0.00905686
0.547647   0.130464   0.00861966   -0.000147383     0.00862092
0.571459   0.112363   0.00855346   6.8108e-05     0.00855373
0.614857   0.0476585   0.0080641   0.000164164     0.00806577
0.600038   0.0706967   0.00832316   0.000194725     0.00832544
0.595272   0.0942623   0.00846499   0.000191733     0.00846716
0.529783   0.179457   0.00872658   -0.00035784     0.00873391
0.533349   0.219658   0.0101265   -0.000361475     0.010133
0.531758   0.253643   0.0324125   -0.000486633     0.0324162
0.559548   0.158914   0.00884639   -0.000146205     0.0088476
0.527219   0.284075   0.614434   0.142013     0.630633
0.499996   0.366667   2.44967   0.45856     2.49222
0.532741   0.324069   1.9125   0.421776     1.95845
0.529099   0.354728   2.38951   0.456835     2.43279
0.266623   1   2.30985e-33   2.44899e-31     2.4491e-31
0.276877   0.976923   0.0104557   -0.000177799     0.0104572
0.256368   0.930769   0.00871972   -0.00217529     0.00898695
0.285667   0.952381   0.00875867   -0.00074022     0.0087899
0.410693   0.535714   2.03384   -0.164757     2.04051
0.436493   0.480159   2.0969   0.0545677     2.09761
0.423593   0.507937   2.05231   -0.054292     2.05303
0.439372   0.530303   2.14209   -0.143049     2.14686
0.357911   0.650032   2.14999   -0.630737     2.2406
0.399972   0.596667   2.1659   -0.41775     2.20582
0.409066   0.569697   2.11293   -0.304151     2.13471
0.383565   0.642857   2.21783   -0.593116     2.29577
0.321387   0.729762   1.6007   -0.64951     1.72745
0.336271   0.69881   1.95814   -0.724144     2.08775
0.354461   0.67672   2.09486   -0.685764     2.20425
0.351148   0.72619   1.46122   -0.564916     1.56661
0.274955   0.885417   0.00921068   -0.00196317     0.00941757
0.31628   0.773469   0.544218   -0.234007     0.592396
0.294688   0.840351   0.0135108   -0.00248919     0.0137382
0.309473   0.809524   0.0362626   -0.0124433     0.0383381
0.47142   0.418571   2.33803   0.301684     2.35742
0.499992   0.4   2.47967   0.370053     2.50713
0.469035   0.450952   2.26201   0.173399     2.26865
0.471844   0.482684   2.23888   0.0473686     2.23938
0.666723   0   1.37844e-33   -1.34716e-31     1.34723e-31
0.6563   0.022686   0.00874619   0.000128651     0.00874714
0.644489   0.0476585   0.00788684   0.000279009     0.00789178
0.589314   0.138371   0.0088064   0.000119084     0.00880721
0.635128   0.0729318   0.00820179   0.000386677     0.0082109
